LABEL,TEXT,URL,EMAIL,PHONE
ham,जर तुम्ही अजून लस घेतली नसेल तर जवळच्या केंद्रावर जाऊन घ्या.,No,No,No
ham,"या लाँग वीकेंडला गोवा रोड ट्रिपचा प्लान आहे, येणार का?",No,No,No
ham,"स्मरणपत्र: लायब्ररीची पुस्तके 17-08-2025 पर्यंत परत करायची आहेत, त्यानंतर विलंब शुल्क लागेल.",No,No,No
ham,"स्मरणपत्र: लायब्ररीची पुस्तके 21-01-2025 पर्यंत परत करायची आहेत, त्यानंतर विलंब शुल्क लागेल.",No,No,No
ham,या वीकेंडला जयपूर जाऊया का? शुक्रवारपर्यंत सांगा.,No,No,No
ham,सोसायटीची वार्षिक सभा 20-12-2026 रोजी संध्याकाळी 6 वाजता क्लबहाऊसमध्ये आहे.,No,No,No
ham,स्मरणपत्र: सोसायटीची देखभाल फी 16-11-2025 पर्यंत भरा अन्यथा विलंब शुल्क लागेल.,No,No,No
ham,"केरळ साठी स्वस्त फ्लाइट्स मिळाल्या आहेत, बुक करूया का?",No,No,No
ham,या शनिवारी स्थानिक दवाखान्यात मोफत आरोग्य तपासणी शिबिर आहे.,No,No,No
ham,ती केरळ सुट्टी आता शेवटी प्लान करूया ज्याबद्दल बोलत होतो.,No,No,No
ham,उद्या सकाळी 10 ते 2 वाजेपर्यंत महानगरपालिका पाणीपुरवठा देखभालीसाठी बंद राहील.,No,No,No
ham,सोसायटीची वार्षिक सभा 28-05-2026 रोजी संध्याकाळी 6 वाजता क्लबहाऊसमध्ये आहे.,No,No,No
ham,"या वीकेंडला सामुदायिक केंद्रात रक्तदान शिबिर आहे, सर्वांचे स्वागत आहे.",No,No,No
ham,कृपया तुमचा कचरा ओला आणि सुका वेगवेगळ्या डब्यात टाका.,No,No,No
ham,"उदयपूर साठी स्वस्त फ्लाइट्स मिळाल्या आहेत, बुक करूया का?",No,No,No
ham,"पॉंडिचेरी साठी स्वस्त फ्लाइट्स मिळाल्या आहेत, बुक करूया का?",No,No,No
ham,"ऋषिकेश साठी स्वस्त फ्लाइट्स मिळाल्या आहेत, बुक करूया का?",No,No,No
ham,"या लाँग वीकेंडला केरळ रोड ट्रिपचा प्लान आहे, येणार का?",No,No,No
ham,सोसायटीची वार्षिक सभा 17-09-2026 रोजी संध्याकाळी 6 वाजता क्लबहाऊसमध्ये आहे.,No,No,No
ham,"स्मरणपत्र: लायब्ररीची पुस्तके 20-12-2025 पर्यंत परत करायची आहेत, त्यानंतर विलंब शुल्क लागेल.",No,No,No
ham,"या लाँग वीकेंडला शिमला रोड ट्रिपचा प्लान आहे, येणार का?",No,No,No
ham,ती गोवा सुट्टी आता शेवटी प्लान करूया ज्याबद्दल बोलत होतो.,No,No,No
ham,सोसायटी निवडणुकीसाठी मतदान या रविवारी सामुदायिक सभागृहात होईल.,No,No,No
ham,"स्मरणपत्र: लायब्ररीची पुस्तके 16-03-2025 पर्यंत परत करायची आहेत, त्यानंतर विलंब शुल्क लागेल.",No,No,No
ham,"जयपूर साठी स्वस्त फ्लाइट्स मिळाल्या आहेत, बुक करूया का?",No,No,No
ham,"डिसेंबरमध्ये केरळ फॅमिली ट्रिप कन्फर्म झाली आहे, खूप एक्साइटेड आहे!",No,No,No
ham,"डिसेंबरमध्ये मनाली फॅमिली ट्रिप कन्फर्म झाली आहे, खूप एक्साइटेड आहे!",No,No,No
ham,"स्मरणपत्र: लायब्ररीची पुस्तके 08-12-2026 पर्यंत परत करायची आहेत, त्यानंतर विलंब शुल्क लागेल.",No,No,No
ham,उद्यान 07-12-2025 ते 16-07-2025 पर्यंत नूतनीकरणासाठी बंद राहील.,No,No,No
ham,उद्यान 10-01-2026 ते 11-08-2025 पर्यंत नूतनीकरणासाठी बंद राहील.,No,No,No
ham,उद्यान 14-05-2026 ते 14-02-2026 पर्यंत नूतनीकरणासाठी बंद राहील.,No,No,No
ham,उद्यान 01-06-2025 ते 05-05-2025 पर्यंत नूतनीकरणासाठी बंद राहील.,No,No,No
ham,स्मरणपत्र: सोसायटीची देखभाल फी 22-08-2025 पर्यंत भरा अन्यथा विलंब शुल्क लागेल.,No,No,No
ham,या वीकेंडला केरळ जाऊया का? शुक्रवारपर्यंत सांगा.,No,No,No
ham,"स्मरणपत्र: लायब्ररीची पुस्तके 12-08-2025 पर्यंत परत करायची आहेत, त्यानंतर विलंब शुल्क लागेल.",No,No,No
ham,"पुढच्या महिन्यात शिमला ट्रिप प्लान करूया, सगळे फ्री आहात का?",No,No,No
ham,स्मरणपत्र: सोसायटीची देखभाल फी 23-02-2026 पर्यंत भरा अन्यथा विलंब शुल्क लागेल.,No,No,No
ham,उद्यान 25-12-2025 ते 15-07-2025 पर्यंत नूतनीकरणासाठी बंद राहील.,No,No,No
ham,"गोवा साठी स्वस्त फ्लाइट्स मिळाल्या आहेत, बुक करूया का?",No,No,No
ham,"स्मरणपत्र: लायब्ररीची पुस्तके 11-07-2026 पर्यंत परत करायची आहेत, त्यानंतर विलंब शुल्क लागेल.",No,No,No
ham,"पुढच्या महिन्यात गोवा ट्रिप प्लान करूया, सगळे फ्री आहात का?",No,No,No
ham,सोसायटीची वार्षिक सभा 02-11-2025 रोजी संध्याकाळी 6 वाजता क्लबहाऊसमध्ये आहे.,No,No,No
ham,"पुढच्या महिन्यात केरळ ट्रिप प्लान करूया, सगळे फ्री आहात का?",No,No,No
