LABEL,TEXT,URL,EMAIL,PHONE
ham,"Wipro ke saath aapki job application receive ho gayi hai, HR ek hafte mein contact karega.",No,No,No
ham,"Aapka insurance premium payment Rs.621 ka successful raha, dhanyavad.",No,No,No
ham,"HCL ke saath aapki job application receive ho gayi hai, HR ek hafte mein contact karega.",No,No,No
ham,Aapke HDFC Bank loan account ka is mahine ka statement app mein available hai.,No,No,No
ham,"Aapka insurance premium payment Rs.2,665 ka successful raha, dhanyavad.",No,No,No
ham,"Aapka Water bill Rs.39,323 ka is mahine generate hua hai, 21-07-2026 tak due hai.",No,No,No
ham,Aapke Bank of Baroda loan account ka is mahine ka statement app mein available hai.,No,No,No
ham,"Aapka OTP 8122 hai, kisi ke saath share mat karna, bank staff ke saath bhi nahi.",No,No,No
ham,"Aapka Water bill Rs.963 ka is mahine generate hua hai, 15-03-2025 tak due hai.",No,No,No
ham,"Aapka Electricity bill Rs.7,186 ka is mahine generate hua hai, 26-08-2026 tak due hai.",No,No,No
ham,"Aapka State Scholarship Scheme application successfully receive ho gaya hai, status official portal par check kar sakte hain.",No,No,No
ham,"Aapka Broadband bill Rs.36,124 ka is mahine generate hua hai, 23-12-2026 tak due hai.",No,No,No
ham,Aapka loan EMI Rs.620 ka aaj successfully auto-debit ho gaya.,No,No,No
ham,"Aapke Piped Gas connection ka routine meter inspection ho gaya hai, koi issue nahi mila.",No,No,No
ham,"Aapka Water bill Rs.76,583 ka is mahine generate hua hai, 05-10-2026 tak due hai.",No,No,No
ham,"Aapke Water connection ka routine meter inspection ho gaya hai, koi issue nahi mila.",No,No,No
ham,"Dhanyavad, aapka Broadband payment Rs.5,089 ka receive ho gaya hai aur connection active hai.",No,No,No
ham,"Aapke Broadband connection ka routine meter inspection ho gaya hai, koi issue nahi mila.",No,No,No
ham,"Aapka Post Matric Scholarship application successfully receive ho gaya hai, status official portal par check kar sakte hain.",No,No,No
ham,"Aapki Broadband meter reading successfully update ho gayi hai, koi action nahi chahiye.",No,No,No
ham,"Dinner split ke liye Rs.9,271 bhej diye hain, mil jaye to batana.",No,No,No
ham,"Aapka Electricity bill Rs.698 ka is mahine generate hua hai, 23-10-2025 tak due hai.",No,No,No
ham,"Aapki Electricity meter reading successfully update ho gayi hai, koi action nahi chahiye.",No,No,No
ham,"Aapka OTP 1606 hai, kisi ke saath share mat karna, bank staff ke saath bhi nahi.",No,No,No
ham,"TCS ke saath aapki job application receive ho gayi hai, HR ek hafte mein contact karega.",No,No,No
ham,"Aapki LPG Subsidy Scheme ke tahat Rs.3,065 ki scholarship aapke registered bank account mein credit ho gayi hai.",No,No,No
ham,"Aapka loan EMI Rs.7,435 ka aaj successfully auto-debit ho gaya.",No,No,No
ham,"Aapka Broadband bill Rs.813 ka is mahine generate hua hai, 04-03-2026 tak due hai.",No,No,No
ham,"Aapka Ayushman Bharat application successfully receive ho gaya hai, status official portal par check kar sakte hain.",No,No,No
ham,"Aapka insurance premium payment Rs.34,148 ka successful raha, dhanyavad.",No,No,No
ham,"Aapki Water meter reading successfully update ho gayi hai, koi action nahi chahiye.",No,No,No
ham,"Dhanyavad, aapka Water payment Rs.851 ka receive ho gaya hai aur connection active hai.",No,No,No
ham,"Dinner split ke liye Rs.2,723 bhej diye hain, mil jaye to batana.",No,No,No
ham,"Dinner split ke liye Rs.16,658 bhej diye hain, mil jaye to batana.",No,No,No
ham,"Aapka insurance premium payment Rs.3,213 ka successful raha, dhanyavad.",No,No,No
ham,"Aapka OTP 0680 hai, kisi ke saath share mat karna, bank staff ke saath bhi nahi.",No,No,No
ham,"Aapka OTP 4855 hai, kisi ke saath share mat karna, bank staff ke saath bhi nahi.",No,No,No
ham,"Aapki PM Kisan Samman Nidhi ke tahat Rs.36,810 ki scholarship aapke registered bank account mein credit ho gayi hai.",No,No,No
ham,"Aapki LPG meter reading successfully update ho gayi hai, koi action nahi chahiye.",No,No,No
ham,Aapki National Scholarship Portal ke tahat Rs.902 ki scholarship aapke registered bank account mein credit ho gayi hai.,No,No,No
ham,"Aapka LPG Subsidy Scheme application successfully receive ho gaya hai, status official portal par check kar sakte hain.",No,No,No
ham,"Infosys ke saath aapki job application receive ho gayi hai, HR ek hafte mein contact karega.",No,No,No
ham,"Aapka LPG bill Rs.20,373 ka is mahine generate hua hai, 20-10-2025 tak due hai.",No,No,No
ham,"Aapka OTP 171470 hai, kisi ke saath share mat karna, bank staff ke saath bhi nahi.",No,No,No
ham,"Aapka loan EMI Rs.75,151 ka aaj successfully auto-debit ho gaya.",No,No,No
ham,"Aapki PM Kisan Samman Nidhi ke tahat Rs.33,720 ki scholarship aapke registered bank account mein credit ho gayi hai.",No,No,No
ham,Aapke SBI loan account ka is mahine ka statement app mein available hai.,No,No,No
ham,"Flipkart ke saath aapki job application receive ho gayi hai, HR ek hafte mein contact karega.",No,No,No
ham,"Aapka OTP 678072 hai, kisi ke saath share mat karna, bank staff ke saath bhi nahi.",No,No,No
ham,"Aapka loan EMI Rs.74,854 ka aaj successfully auto-debit ho gaya.",No,No,No
ham,"Aapka Water bill Rs.999 ka is mahine generate hua hai, 06-08-2025 tak due hai.",No,No,No
