LABEL,TEXT,URL,EMAIL,PHONE
ham,"आपका Broadband बिल भुगतान Rs.711 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"आपका Electricity बिल भुगतान Rs.917 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"Ayushman Bharat: आपके आवेदन की स्थिति 'समीक्षाधीन' अपडेट हुई है, विवरण के लिए पोर्टल देखें।",No,No,No
ham,"अभी बात नहीं कर सकता, मीटिंग में हूं, एक घंटे में कॉल करता हूं।",No,No,No
ham,"आपका LPG बिल भुगतान Rs.231 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"राज, लगता है मैंने गलत नंबर टाइप किया और Rs.5,702 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"आपके Water कनेक्शन का निर्धारित वार्षिक निरीक्षण आज हो गया, सब कुछ ठीक है।",No,No,No
ham,"National Scholarship Portal: आपके आवेदन की स्थिति 'समीक्षाधीन' अपडेट हुई है, विवरण के लिए पोर्टल देखें।",No,No,No
ham,"पूजा, लगता है मैंने गलत नंबर टाइप किया और Rs.4,775 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"आपके Piped Gas कनेक्शन का निर्धारित वार्षिक निरीक्षण आज हो गया, सब कुछ ठीक है।",No,No,No
ham,"राज, लगता है मैंने गलत नंबर टाइप किया और Rs.8,863 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से प्रिया की जगह तुम्हें Rs.914 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"राहुल, इस वीकेंड फ्री हो? कॉफी पर मिलते हैं सोच रहा था।",No,No,No
ham,"गलती से Rs.1,209 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.4,026 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"राज, इस वीकेंड फ्री हो? कॉफी पर मिलते हैं सोच रहा था।",No,No,No
ham,"गलती से Rs.9,186 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"अनुस्मारक: आपकी Electricity सेवा नवीनीकरण अगले महीने देय है, अभी कोई कार्रवाई आवश्यक नहीं है।",No,No,No
ham,"आपका DTH बिल भुगतान Rs.7,744 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"अनुस्मारक: आपकी Broadband सेवा नवीनीकरण अगले महीने देय है, अभी कोई कार्रवाई आवश्यक नहीं है।",No,No,No
ham,"पूजा, इस वीकेंड फ्री हो? कॉफी पर मिलते हैं सोच रहा था।",No,No,No
ham,"अनुस्मारक: आपकी Piped Gas सेवा नवीनीकरण अगले महीने देय है, अभी कोई कार्रवाई आवश्यक नहीं है।",No,No,No
ham,"गलती से Rs.95 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"गलती से Rs.2,167 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"गलती से Rs.1,577 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.999 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"पूजा, लगता है मैंने गलत नंबर टाइप किया और Rs.1,106 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से राहुल की जगह तुम्हें Rs.992 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,आज रात आते समय चार्जर लाना मत भूलना।,No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.603 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"पूजा, लगता है मैंने गलत नंबर टाइप किया और Rs.740 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.4,230 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"अनीता, लगता है मैंने गलत नंबर टाइप किया और Rs.2,409 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से प्रिया की जगह तुम्हें Rs.8,419 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"Post Matric Scholarship: आपके आवेदन की स्थिति 'समीक्षाधीन' अपडेट हुई है, विवरण के लिए पोर्टल देखें।",No,No,No
ham,"स्नेहा, इस वीकेंड फ्री हो? कॉफी पर मिलते हैं सोच रहा था।",No,No,No
ham,"आपके DTH कनेक्शन का निर्धारित वार्षिक निरीक्षण आज हो गया, सब कुछ ठीक है।",No,No,No
ham,"अनीता, इस वीकेंड फ्री हो? कॉफी पर मिलते हैं सोच रहा था।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से राज की जगह तुम्हें Rs.5,248 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"पूजा, लगता है मैंने गलत नंबर टाइप किया और Rs.652 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"आपका Water बिल भुगतान Rs.6,504 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से राज की जगह तुम्हें Rs.386 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"स्नेहा, लगता है मैंने गलत नंबर टाइप किया और Rs.175 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"गलती से Rs.567 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"पूजा, लगता है मैंने गलत नंबर टाइप किया और Rs.418 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से राज की जगह तुम्हें Rs.490 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"आपका Piped Gas बिल भुगतान Rs.8,417 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"अमित, लगता है मैंने गलत नंबर टाइप किया और Rs.454 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.2,485 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"आपका DTH बिल भुगतान Rs.271 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"आपके LPG कनेक्शन का निर्धारित वार्षिक निरीक्षण आज हो गया, सब कुछ ठीक है।",No,No,No
ham,"आपका Broadband बिल भुगतान Rs.9,912 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"गलती से Rs.709 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"प्रिया, इस वीकेंड फ्री हो? कॉफी पर मिलते हैं सोच रहा था।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.8,769 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"आपका Piped Gas बिल भुगतान Rs.62 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"गलती से Rs.5,832 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"अमित, लगता है मैंने गलत नंबर टाइप किया और Rs.602 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से स्नेहा की जगह तुम्हें Rs.2,367 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"स्नेहा, लगता है मैंने गलत नंबर टाइप किया और Rs.9,174 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"अनीता, लगता है मैंने गलत नंबर टाइप किया और Rs.6,893 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"गलती से Rs.2,284 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"आपका Electricity बिल भुगतान Rs.275 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"अनुस्मारक: आपकी DTH सेवा नवीनीकरण अगले महीने देय है, अभी कोई कार्रवाई आवश्यक नहीं है।",No,No,No
ham,"गलती से Rs.938 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"आपका LPG बिल भुगतान Rs.3,890 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"आपका Water बिल भुगतान Rs.818 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"EPFO: आपके आवेदन की स्थिति 'समीक्षाधीन' अपडेट हुई है, विवरण के लिए पोर्टल देखें।",No,No,No
ham,"गलती से Rs.773 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.8,871 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से अनीता की जगह तुम्हें Rs.1,822 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से पूजा की जगह तुम्हें Rs.127 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"गलती से Rs.821 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"आपका Electricity बिल भुगतान Rs.773 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"गलती से Rs.694 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"अनुस्मारक: आपकी Water सेवा नवीनीकरण अगले महीने देय है, अभी कोई कार्रवाई आवश्यक नहीं है।",No,No,No
ham,"अनुस्मारक: आपकी LPG सेवा नवीनीकरण अगले महीने देय है, अभी कोई कार्रवाई आवश्यक नहीं है।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से प्रिया की जगह तुम्हें Rs.162 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"गलती से Rs.202 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"State Scholarship Scheme: आपके आवेदन की स्थिति 'समीक्षाधीन' अपडेट हुई है, विवरण के लिए पोर्टल देखें।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से पूजा की जगह तुम्हें Rs.178 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"विक्रम, लगता है मैंने गलत नंबर टाइप किया और Rs.9,498 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से स्नेहा की जगह तुम्हें Rs.873 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"आपका LPG बिल भुगतान Rs.4,977 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"पूजा, लगता है मैंने गलत नंबर टाइप किया और Rs.268 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"गलती से Rs.270 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"PM Kisan Samman Nidhi: आपके आवेदन की स्थिति 'समीक्षाधीन' अपडेट हुई है, विवरण के लिए पोर्टल देखें।",No,No,No
ham,"LPG Subsidy Scheme: आपके आवेदन की स्थिति 'समीक्षाधीन' अपडेट हुई है, विवरण के लिए पोर्टल देखें।",No,No,No
ham,"गलती से Rs.1,343 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"आपका Electricity बिल भुगतान Rs.670 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"गलती से Rs.5,901 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"गलती से Rs.7,147 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"आपके Electricity कनेक्शन का निर्धारित वार्षिक निरीक्षण आज हो गया, सब कुछ ठीक है।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.4,064 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"राज, लगता है मैंने गलत नंबर टाइप किया और Rs.486 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.9,663 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.937 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"गलती से Rs.388 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"आपका Electricity बिल भुगतान Rs.900 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.703 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"प्रिया, लगता है मैंने गलत नंबर टाइप किया और Rs.4,833 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"आपका Electricity बिल भुगतान Rs.2,800 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"आपका LPG बिल भुगतान Rs.3,441 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.777 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"प्रिया, लगता है मैंने गलत नंबर टाइप किया और Rs.959 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"आपका Water बिल भुगतान Rs.3,118 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"आपके Broadband कनेक्शन का निर्धारित वार्षिक निरीक्षण आज हो गया, सब कुछ ठीक है।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से अनीता की जगह तुम्हें Rs.605 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से स्नेहा की जगह तुम्हें Rs.3,066 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"विक्रम, लगता है मैंने गलत नंबर टाइप किया और Rs.656 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"प्रिया, लगता है मैंने गलत नंबर टाइप किया और Rs.475 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"आपका Broadband बिल भुगतान Rs.4,273 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"PMAY: आपके आवेदन की स्थिति 'समीक्षाधीन' अपडेट हुई है, विवरण के लिए पोर्टल देखें।",No,No,No
ham,"उफ्फ, मुझे लगता है मैंने गलती से विक्रम की जगह तुम्हें Rs.64 भेज दिए, कोई जल्दी नहीं, जब फोन चेक करो तब भेज देना।",No,No,No
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.6,714 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",No,No,No
ham,"विक्रम, लगता है मैंने गलत नंबर टाइप किया और Rs.366 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"स्नेहा, लगता है मैंने गलत नंबर टाइप किया और Rs.171 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"आपका LPG बिल भुगतान Rs.667 का इस महीने सफल रहा, धन्यवाद।",No,No,No
ham,"गलती से Rs.542 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"गलती से Rs.944 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
ham,"स्नेहा, लगता है मैंने गलत नंबर टाइप किया और Rs.912 तुम्हें भेज दिए, कोई बात नहीं, देख लो तो बता देना।",No,No,No
ham,"गलती से Rs.537 भेज दिए तुम्हें, कोई बात नहीं, रख लो, अगली बार डिनर में एडजस्ट कर लेंगे।",No,No,No
