LABEL,TEXT,URL,EMAIL,PHONE
ham,"हा व्हिडिओ बघ, खूप मजेदार आहे: https://nykaa.com/order/mH1KnF",yes,No,No
ham,"Rs.6,636 चे पेमेंट मिळाले आहे. पावती पहा: https://indigo.in/checkin/YfczWi",yes,No,No
ham,तुमचे Jio बिल ऑनलाइन पाहण्यासाठी तयार आहे: https://groww.in/portfolio/U24DKK,yes,No,No
ham,तुमची Amazon ऑर्डर #4MQJCBSV डिलिव्हरीसाठी निघाली आहे. ट्रॅक करा: https://pharmeasy.in/order/1d43if,yes,No,No
ham,तुमची Myntra ऑर्डर #N76V7Z2Q डिलिव्हरीसाठी निघाली आहे. ट्रॅक करा: https://1mg.com/track/mLOFZX,yes,No,No
ham,मला सापडलेला हा मनोरंजक लेख पहा: https://en.wikipedia.org/wiki/X0wGvc,yes,No,No
ham,"हा व्हिडिओ बघ, खूप मजेदार आहे: https://paytmbank.com/statements/7mnX22",yes,No,No
ham,तुमच्या ट्रेन पीएनआर 4Y9E7IUY ची स्थिती: https://netflix.com/browse/Uj63qs,yes,No,No
ham,3:49 PM वाजता टीम मीटिंगमध्ये सामील व्हा: https://makemytrip.com/booking/gQwF1R,yes,No,No
ham,तुमचे Vi बिल ऑनलाइन पाहण्यासाठी तयार आहे: https://rapido.bike/trip/vcAJLJ,yes,No,No
ham,तुमच्या ट्रेन पीएनआर YNT9RRK6 ची स्थिती: https://lenskart.com/order/2LK4Yz,yes,No,No
ham,तुमचे फ्लाइट तिकीट कन्फर्म झाले आहे. ई-तिकीट पहा: https://en.wikipedia.org/wiki/ElneRb,yes,No,No
ham,तुमचे Airtel बिल ऑनलाइन पाहण्यासाठी तयार आहे: https://drive.google.com/file/PUw7gg,yes,No,No
ham,3:25 PM वाजता टीम मीटिंगमध्ये सामील व्हा: https://paytmbank.com/statements/ADJLRN,yes,No,No
ham,तुमची Ajio ऑर्डर #MQRL8OTL डिलिव्हरीसाठी निघाली आहे. ट्रॅक करा: https://dominos.co.in/order/F8u6dT,yes,No,No
ham,3:54 PM वाजता टीम मीटिंगमध्ये सामील व्हा: https://meet.google.com/abc-defg-hij/PPZikJ,yes,No,No
ham,तुमचे फ्लाइट तिकीट कन्फर्म झाले आहे. ई-तिकीट पहा: https://upstox.com/portfolio/QBHmZL,yes,No,No
ham,लग्नासाठी इथे RSVP करा: https://redbus.in/booking/9fp50k,yes,No,No
ham,तुमच्या ट्रेन पीएनआर 9JI4H5TE ची स्थिती: https://nykaa.com/order/NnEXcM,yes,No,No
ham,"वर्गाच्या नोट्स अपलोड झाल्या आहेत, इथून डाउनलोड करा: https://pharmeasy.in/order/LA6MlJ",yes,No,No
ham,तुमचे Canara Bank ई-स्टेटमेंट September साठी उपलब्ध आहे: https://youtube.com/watch/OVtrz5,yes,No,No
ham,लग्नासाठी इथे RSVP करा: https://upstox.com/portfolio/25yPu1,yes,No,No
ham,"हा व्हिडिओ बघ, खूप मजेदार आहे: https://olacabs.com/trip/GApy31",yes,No,No
ham,"वर्गाच्या नोट्स अपलोड झाल्या आहेत, इथून डाउनलोड करा: https://upstox.com/portfolio/vfzDqf",yes,No,No
ham,आजच्या रात्रीच्या जेवणाचे ठिकाण हे आहे: https://makemytrip.com/booking/VA3zeK,yes,No,No
ham,तुमच्या ट्रेन पीएनआर KO48W8B0 ची स्थिती: https://cred.club/statements/HFReP2,yes,No,No
ham,तुमची Flipkart ऑर्डर #HV8YI2AP डिलिव्हरीसाठी निघाली आहे. ट्रॅक करा: https://nykaa.com/order/W9ZRNc,yes,No,No
ham,मी सांगितलेली रेसिपी ही आहे: https://rapido.bike/trip/Ul9iKT,yes,No,No
ham,मी सांगितलेली रेसिपी ही आहे: https://zoom.us/j/1234567890/9pymv5,yes,No,No
ham,12:54 AM वाजता टीम मीटिंगमध्ये सामील व्हा: https://makemytrip.com/booking/mROFEq,yes,No,No
ham,"वर्गाच्या नोट्स अपलोड झाल्या आहेत, इथून डाउनलोड करा: https://meet.google.com/abc-defg-hij/D9GHso",yes,No,No
ham,तुमचे फ्लाइट तिकीट कन्फर्म झाले आहे. ई-तिकीट पहा: https://youtube.com/watch/DMxtMp,yes,No,No
ham,तुमचे Vi बिल ऑनलाइन पाहण्यासाठी तयार आहे: https://policybazaar.com/documents/Y67oAb,yes,No,No
ham,"Rs.87,067 चे पेमेंट मिळाले आहे. पावती पहा: https://indigo.in/checkin/JUcB0B",yes,No,No
ham,तुमचे Airtel बिल ऑनलाइन पाहण्यासाठी तयार आहे: https://redbus.in/booking/jyaIrS,yes,No,No
ham,लग्नासाठी इथे RSVP करा: https://youtube.com/watch/0ZQbz9,yes,No,No
ham,आजच्या रात्रीच्या जेवणाचे ठिकाण हे आहे: https://linkedin.com/in/profile/hwXQVS,yes,No,No
ham,तुमची Blue Dart ऑर्डर शिप झाली आहे! इथे लाइव्ह ट्रॅक करा: https://uber.com/trip/YyXb99,yes,No,No
ham,तुमची Blue Dart ऑर्डर शिप झाली आहे! इथे लाइव्ह ट्रॅक करा: https://upstox.com/portfolio/j2ZoyA,yes,No,No
ham,तुमचे SBI ई-स्टेटमेंट November साठी उपलब्ध आहे: https://paytmbank.com/statements/Up5f1u,yes,No,No
ham,"वर्गाच्या नोट्स अपलोड झाल्या आहेत, इथून डाउनलोड करा: https://lenskart.com/order/6E7J5P",yes,No,No
ham,12:32 AM वाजता टीम मीटिंगमध्ये सामील व्हा: https://irctc.co.in/pnr/MPOs0T,yes,No,No
ham,तुमची Delhivery ऑर्डर शिप झाली आहे! इथे लाइव्ह ट्रॅक करा: https://bigbasket.com/order/Xp2y5J,yes,No,No
ham,तुमचे फ्लाइट तिकीट कन्फर्म झाले आहे. ई-तिकीट पहा: https://zoom.us/j/1234567890/t5ZkCg,yes,No,No
ham,तुमची Xpressbees ऑर्डर शिप झाली आहे! इथे लाइव्ह ट्रॅक करा: https://practo.com/appointments/AGuxHl,yes,No,No
ham,तुमचे ICICI Bank ई-स्टेटमेंट April साठी उपलब्ध आहे: https://github.com/notifications/gyVJTz,yes,No,No
ham,तुमचे Airtel बिल ऑनलाइन पाहण्यासाठी तयार आहे: https://naukri.com/profile/4lBc2z,yes,No,No
