LABEL,TEXT,URL,EMAIL,PHONE
spam,"Aapki water service kal se band ho jayegi, aapke meter mein outstanding dues mile hain.",No,No,No
spam,"Aapka pending cashback Rs.4,147 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Post Matric Scholarship: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"Aapka electricity connection aaj shaam band ho jayega, hamare system mein non-payment record hua hai.",No,No,No
spam,Aapka gas cylinder subsidy amount tabhi credit hoga jab aap verification ke liye bheja gaya OTP share karenge.,No,No,No
spam,"Aapka refund atka hua hai, process complete karne ke liye phone par aaya verification code share karein.",No,No,No
spam,"Aapki identity verify karni hai, kripya call par hamare support agent ko OTP bata dein.",No,No,No
spam,"Aapka DTH recharge validation fail ho gaya, 1 ghante mein verify na karne par connection cut ho jayega.",No,No,No
spam,Aapki prize money tabhi release hogi jab aap mobile par mila 6-digit code share karenge.,No,No,No
spam,"State Scholarship Scheme: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"PM Ujjwala Yojana: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"Aapka pending cashback Rs.849 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Ration Card Portal: beneficiary status confirm karne ke liye, registered number par aaya OTP hamari helpline ko share karein.",No,No,No
spam,"State Scholarship Scheme: beneficiary status confirm karne ke liye, registered number par aaya OTP hamari helpline ko share karein.",No,No,No
spam,"LPG Subsidy Scheme: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"EPFO: beneficiary status confirm karne ke liye, registered number par aaya OTP hamari helpline ko share karein.",No,No,No
spam,"EPFO: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"Ration Card Portal: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"PM Fasal Bima Yojana: beneficiary status confirm karne ke liye, registered number par aaya OTP hamari helpline ko share karein.",No,No,No
spam,"LPG Subsidy Scheme: beneficiary status confirm karne ke liye, registered number par aaya OTP hamari helpline ko share karein.",No,No,No
spam,"PM Kisan Samman Nidhi: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"Ayushman Bharat: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"Aapka pending cashback Rs.1,343 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"PM Fasal Bima Yojana: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"Post Matric Scholarship: beneficiary status confirm karne ke liye, registered number par aaya OTP hamari helpline ko share karein.",No,No,No
spam,"Aapka pending cashback Rs.825 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.4,788 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.3,189 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Ayushman Bharat: beneficiary status confirm karne ke liye, registered number par aaya OTP hamari helpline ko share karein.",No,No,No
spam,"National Scholarship Portal: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"Aapka pending cashback Rs.3,049 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.5,961 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.8,222 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"National Scholarship Portal: beneficiary status confirm karne ke liye, registered number par aaya OTP hamari helpline ko share karein.",No,No,No
spam,"Aapka pending cashback Rs.6,504 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.563 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"PM Ujjwala Yojana: beneficiary status confirm karne ke liye, registered number par aaya OTP hamari helpline ko share karein.",No,No,No
spam,"Aapka pending cashback Rs.4,072 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.101 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.271 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.189 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"PM Kisan Samman Nidhi: beneficiary status confirm karne ke liye, registered number par aaya OTP hamari helpline ko share karein.",No,No,No
spam,"Aapka pending cashback Rs.6,104 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.683 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.1,890 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"PM Awas Yojana: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"Aapka pending cashback Rs.4,278 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.302 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.872 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.548 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"PMAY: beneficiary status confirm karne ke liye, registered number par aaya OTP hamari helpline ko share karein.",No,No,No
spam,"Aapka pending cashback Rs.1,496 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.1,392 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.4,052 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.4,507 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.9,863 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.495 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.6,724 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.215 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.675 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"PMAY: aapka application hold par hai, aage badhne ke liye apni bank passbook photo bhejein.",No,No,No
spam,"Aapka pending cashback Rs.5,498 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.8,762 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.758 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.6,457 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.143 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.4,526 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.7,350 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.9,264 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.818 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.6,341 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.1,670 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.1,426 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.3,267 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
spam,"Aapka pending cashback Rs.743 release karne ke liye, abhi mila OTP hamare executive ke saath share karein.",No,No,No
