LABEL,TEXT,URL,EMAIL,PHONE
ham,"तुमच्या Water कनेक्शनची नियमित मीटर तपासणी झाली आहे, कोणतीही समस्या आढळली नाही.",No,No,No
ham,"तुमचे विमा प्रीमियम पेमेंट Rs.5,317 चे यशस्वी झाले, धन्यवाद.",No,No,No
ham,"डिनर स्प्लिटसाठी Rs.868 पाठवले आहेत, मिळाले की सांग.",No,No,No
ham,"Flipkart सोबत तुमचा जॉब अर्ज प्राप्त झाला आहे, HR एका आठवड्यात संपर्क करेल.",No,No,No
ham,"TCS सोबत तुमचा जॉब अर्ज प्राप्त झाला आहे, HR एका आठवड्यात संपर्क करेल.",No,No,No
ham,तुमची Ayushman Bharat अंतर्गत Rs.580 ची शिष्यवृत्ती तुमच्या नोंदणीकृत बँक खात्यात जमा झाली आहे.,No,No,No
ham,"तुमचा OTP 018716 आहे, तो कोणाशीही शेअर करू नका, बँक कर्मचाऱ्यांशीही नाही.",No,No,No
ham,तुमच्या SBI लोन खात्याचे या महिन्याचे स्टेटमेंट अ‍ॅपमध्ये उपलब्ध आहे.,No,No,No
ham,"धन्यवाद, तुमचे Broadband पेमेंट Rs.3,059 चे प्राप्त झाले आहे आणि कनेक्शन सक्रिय आहे.",No,No,No
ham,"तुमचा PM Ujjwala Yojana अर्ज यशस्वीरित्या प्राप्त झाला आहे, स्थिती अधिकृत पोर्टलवर तपासता येईल.",No,No,No
ham,"तुमचा State Scholarship Scheme अर्ज यशस्वीरित्या प्राप्त झाला आहे, स्थिती अधिकृत पोर्टलवर तपासता येईल.",No,No,No
ham,"तुमचे विमा प्रीमियम पेमेंट Rs.64,042 चे यशस्वी झाले, धन्यवाद.",No,No,No
ham,"तुमची Electricity मीटर रीडिंग यशस्वीरित्या अपडेट झाली आहे, कोणतीही कृती आवश्यक नाही.",No,No,No
ham,"तुमची Water मीटर रीडिंग यशस्वीरित्या अपडेट झाली आहे, कोणतीही कृती आवश्यक नाही.",No,No,No
ham,"डिनर स्प्लिटसाठी Rs.46,755 पाठवले आहेत, मिळाले की सांग.",No,No,No
ham,"HCL सोबत तुमचा जॉब अर्ज प्राप्त झाला आहे, HR एका आठवड्यात संपर्क करेल.",No,No,No
ham,"डिनर स्प्लिटसाठी Rs.955 पाठवले आहेत, मिळाले की सांग.",No,No,No
ham,"डिनर स्प्लिटसाठी Rs.53,647 पाठवले आहेत, मिळाले की सांग.",No,No,No
ham,"तुमचा लोन EMI Rs.3,136 चा आज यशस्वीरित्या ऑटो-डेबिट झाला.",No,No,No
ham,"डिनर स्प्लिटसाठी Rs.33,158 पाठवले आहेत, मिळाले की सांग.",No,No,No
ham,"तुमचे LPG बिल Rs.5,271 चे या महिन्यात तयार झाले आहे, 14-09-2025 पर्यंत देय आहे.",No,No,No
ham,"तुमच्या Piped Gas कनेक्शनची नियमित मीटर तपासणी झाली आहे, कोणतीही समस्या आढळली नाही.",No,No,No
ham,"तुमचा लोन EMI Rs.63,673 चा आज यशस्वीरित्या ऑटो-डेबिट झाला.",No,No,No
ham,"तुमची Post Matric Scholarship अंतर्गत Rs.8,176 ची शिष्यवृत्ती तुमच्या नोंदणीकृत बँक खात्यात जमा झाली आहे.",No,No,No
ham,"तुमचा OTP 5573 आहे, तो कोणाशीही शेअर करू नका, बँक कर्मचाऱ्यांशीही नाही.",No,No,No
ham,"तुमची Post Matric Scholarship अंतर्गत Rs.5,815 ची शिष्यवृत्ती तुमच्या नोंदणीकृत बँक खात्यात जमा झाली आहे.",No,No,No
ham,"तुमच्या LPG कनेक्शनची नियमित मीटर तपासणी झाली आहे, कोणतीही समस्या आढळली नाही.",No,No,No
ham,तुमची National Scholarship Portal अंतर्गत Rs.591 ची शिष्यवृत्ती तुमच्या नोंदणीकृत बँक खात्यात जमा झाली आहे.,No,No,No
ham,"धन्यवाद, तुमचे LPG पेमेंट Rs.865 चे प्राप्त झाले आहे आणि कनेक्शन सक्रिय आहे.",No,No,No
ham,"तुमचे Electricity बिल Rs.8,435 चे या महिन्यात तयार झाले आहे, 14-07-2026 पर्यंत देय आहे.",No,No,No
ham,"धन्यवाद, तुमचे LPG पेमेंट Rs.675 चे प्राप्त झाले आहे आणि कनेक्शन सक्रिय आहे.",No,No,No
ham,"तुमचा OTP 690636 आहे, तो कोणाशीही शेअर करू नका, बँक कर्मचाऱ्यांशीही नाही.",No,No,No
ham,"तुमचा OTP 1375 आहे, तो कोणाशीही शेअर करू नका, बँक कर्मचाऱ्यांशीही नाही.",No,No,No
ham,"तुमचा लोन EMI Rs.39,960 चा आज यशस्वीरित्या ऑटो-डेबिट झाला.",No,No,No
ham,"तुमचा OTP 818531 आहे, तो कोणाशीही शेअर करू नका, बँक कर्मचाऱ्यांशीही नाही.",No,No,No
ham,"तुमचा लोन EMI Rs.1,011 चा आज यशस्वीरित्या ऑटो-डेबिट झाला.",No,No,No
ham,"तुमचा LPG Subsidy Scheme अर्ज यशस्वीरित्या प्राप्त झाला आहे, स्थिती अधिकृत पोर्टलवर तपासता येईल.",No,No,No
ham,तुमची LPG Subsidy Scheme अंतर्गत Rs.639 ची शिष्यवृत्ती तुमच्या नोंदणीकृत बँक खात्यात जमा झाली आहे.,No,No,No
ham,"डिनर स्प्लिटसाठी Rs.853 पाठवले आहेत, मिळाले की सांग.",No,No,No
ham,"डिनर स्प्लिटसाठी Rs.35,543 पाठवले आहेत, मिळाले की सांग.",No,No,No
ham,तुमच्या Bank of Baroda लोन खात्याचे या महिन्याचे स्टेटमेंट अ‍ॅपमध्ये उपलब्ध आहे.,No,No,No
ham,तुमच्या ICICI Bank लोन खात्याचे या महिन्याचे स्टेटमेंट अ‍ॅपमध्ये उपलब्ध आहे.,No,No,No
ham,"तुमची Post Matric Scholarship अंतर्गत Rs.5,631 ची शिष्यवृत्ती तुमच्या नोंदणीकृत बँक खात्यात जमा झाली आहे.",No,No,No
ham,"तुमचा OTP 668170 आहे, तो कोणाशीही शेअर करू नका, बँक कर्मचाऱ्यांशीही नाही.",No,No,No
ham,"तुमचे विमा प्रीमियम पेमेंट Rs.43,620 चे यशस्वी झाले, धन्यवाद.",No,No,No
ham,"तुमचा लोन EMI Rs.65,757 चा आज यशस्वीरित्या ऑटो-डेबिट झाला.",No,No,No
ham,"तुमचा OTP 035160 आहे, तो कोणाशीही शेअर करू नका, बँक कर्मचाऱ्यांशीही नाही.",No,No,No
ham,तुमच्या Punjab National Bank लोन खात्याचे या महिन्याचे स्टेटमेंट अ‍ॅपमध्ये उपलब्ध आहे.,No,No,No
ham,"तुमचा लोन EMI Rs.66,821 चा आज यशस्वीरित्या ऑटो-डेबिट झाला.",No,No,No
ham,"तुमचे Piped Gas बिल Rs.783 चे या महिन्यात तयार झाले आहे, 09-02-2025 पर्यंत देय आहे.",No,No,No
ham,"धन्यवाद, तुमचे Water पेमेंट Rs.23,662 चे प्राप्त झाले आहे आणि कनेक्शन सक्रिय आहे.",No,No,No
ham,"तुमचा PM Kisan Samman Nidhi अर्ज यशस्वीरित्या प्राप्त झाला आहे, स्थिती अधिकृत पोर्टलवर तपासता येईल.",No,No,No
ham,"धन्यवाद, तुमचे Water पेमेंट Rs.795 चे प्राप्त झाले आहे आणि कनेक्शन सक्रिय आहे.",No,No,No
ham,"डिनर स्प्लिटसाठी Rs.512 पाठवले आहेत, मिळाले की सांग.",No,No,No
ham,"तुमचे Electricity बिल Rs.606 चे या महिन्यात तयार झाले आहे, 02-12-2025 पर्यंत देय आहे.",No,No,No
ham,"धन्यवाद, तुमचे Water पेमेंट Rs.54,912 चे प्राप्त झाले आहे आणि कनेक्शन सक्रिय आहे.",No,No,No
ham,"तुमचे विमा प्रीमियम पेमेंट Rs.90,884 चे यशस्वी झाले, धन्यवाद.",No,No,No
ham,"डिनर स्प्लिटसाठी Rs.829 पाठवले आहेत, मिळाले की सांग.",No,No,No
ham,"तुमच्या Broadband कनेक्शनची नियमित मीटर तपासणी झाली आहे, कोणतीही समस्या आढळली नाही.",No,No,No
