LABEL,TEXT,URL,EMAIL,PHONE
spam,"Aapke Electricity meter reading mein technical error ki wajah se, connection aaj raat termination ke liye scheduled hai.",No,No,No
spam,Final notice: aapke address ka LPG connection unverified meter details ki wajah se disconnect ho jayega.,No,No,No
spam,"Aapko TCS ke saath work-from-home job ke liye select kiya gaya hai. Rs.8,578 ka joining bonus paane ke liye apni bank details share karein.",No,No,No
spam,"Hi, mujhe lagta hai maine kisi aur ko pay karte waqt aapko galti se Rs.6,483 bhej diya. Kripya aqmuh@okicici par wapas bhej dein, dhanyavad.",No,No,No
spam,"Galti se Rs.5,889 mere account se aapke account mein transfer ho gaye hain, jald se jald xnogzadr@axl par refund kar dein.",No,No,No
spam,"Aapki Broadband service kal subah discontinue ho jayegi, verification hamari taraf se pending hai.",No,No,No
spam,"Post Matric Scholarship Alert: Aap scheme ke tahat Rs.23,241 ke liye eligible hain. Claim karne ke liye apna Aadhaar aur bank account number share karein.",No,No,No
spam,"Hi, mujhe lagta hai maine kisi aur ko pay karte waqt aapko galti se Rs.979 bhej diya. Kripya iabwkm@paytm par wapas bhej dein, dhanyavad.",No,No,No
spam,"PMAY Alert: Aap scheme ke tahat Rs.7,269 ke liye eligible hain. Claim karne ke liye apna Aadhaar aur bank account number share karein.",No,No,No
spam,"Post Matric Scholarship Alert: Aap scheme ke tahat Rs.79,809 ke liye eligible hain. Claim karne ke liye apna Aadhaar aur bank account number share karein.",No,No,No
spam,"Sorry, maine galti se galat number par Rs.89,900 transfer kar diya, yeh aapka account lagta hai. Kripya wapas bhej dein dbrnppt77@okhdfcbank par.",No,No,No
spam,"Post Matric Scholarship Alert: Aap scheme ke tahat Rs.5,812 ke liye eligible hain. Claim karne ke liye apna Aadhaar aur bank account number share karein.",No,No,No
spam,"State Scholarship Scheme: Aapka scholarship benefit Rs.53,553 transfer ke liye ready hai. Ise paane ke liye apni bank passbook details submit karein.",No,No,No
spam,Aapki insurance policy ka maturity amount Rs.925 ready hai. Payment paane ke liye apni bank passbook details bhejein.,No,No,No
spam,"National Scholarship Portal: Aapka scholarship benefit Rs.78,443 transfer ke liye ready hai. Ise paane ke liye apni bank passbook details submit karein.",No,No,No
spam,"Aapki insurance policy ka maturity amount Rs.73,473 ready hai. Payment paane ke liye apni bank passbook details bhejein.",No,No,No
spam,National Scholarship Portal Alert: Aap scheme ke tahat Rs.585 ke liye eligible hain. Claim karne ke liye apna Aadhaar aur bank account number share karein.,No,No,No
spam,"Aapke Water meter reading mein technical error ki wajah se, connection aaj raat termination ke liye scheduled hai.",No,No,No
spam,Piped Gas connection aaj raat pending meter verification ki wajah se terminate ho jayega.,No,No,No
spam,Broadband connection aaj raat pending meter verification ki wajah se terminate ho jayega.,No,No,No
spam,"PM Kisan Samman Nidhi Alert: Aap scheme ke tahat Rs.19,840 ke liye eligible hain. Claim karne ke liye apna Aadhaar aur bank account number share karein.",No,No,No
spam,"National Scholarship Portal Alert: Aap scheme ke tahat Rs.2,329 ke liye eligible hain. Claim karne ke liye apna Aadhaar aur bank account number share karein.",No,No,No
spam,"Aapka SBI personal loan Rs.7,309 ka pre-approved hai. Process karne ke liye apni bank account aur Aadhaar details share karein.",No,No,No
spam,"Hi, mujhe lagta hai maine kisi aur ko pay karte waqt aapko galti se Rs.2,993 bhej diya. Kripya dcarx97@ibl par wapas bhej dein, dhanyavad.",No,No,No
spam,"LPG Subsidy Scheme Alert: Aap scheme ke tahat Rs.30,540 ke liye eligible hain. Claim karne ke liye apna Aadhaar aur bank account number share karein.",No,No,No
spam,"Aapki insurance policy ka maturity amount Rs.87,027 ready hai. Payment paane ke liye apni bank passbook details bhejein.",No,No,No
spam,"Aapko HCL ke saath work-from-home job ke liye select kiya gaya hai. Rs.4,395 ka joining bonus paane ke liye apni bank details share karein.",No,No,No
spam,"Aapka Bank of Baroda personal loan Rs.96,750 ka pre-approved hai. Process karne ke liye apni bank account aur Aadhaar details share karein.",No,No,No
spam,Aapki insurance policy ka maturity amount Rs.892 ready hai. Payment paane ke liye apni bank passbook details bhejein.,No,No,No
spam,Aapko Infosys ke saath work-from-home job ke liye select kiya gaya hai. Rs.643 ka joining bonus paane ke liye apni bank details share karein.,No,No,No
spam,"Aapka Water meter inspection overdue hai, 24 ghante mein service terminate ho jayegi.",No,No,No
spam,"Aapki Piped Gas service kal subah discontinue ho jayegi, verification hamari taraf se pending hai.",No,No,No
spam,"Galti se Rs.58,434 mere account se aapke account mein transfer ho gaye hain, jald se jald wimew@paytm par refund kar dein.",No,No,No
spam,"Hi, mujhe lagta hai maine kisi aur ko pay karte waqt aapko galti se Rs.6,778 bhej diya. Kripya uoyoc34@oksbi par wapas bhej dein, dhanyavad.",No,No,No
spam,LPG connection aaj raat pending meter verification ki wajah se terminate ho jayega.,No,No,No
spam,"Badhai ho, Post Matric Scholarship ke tahat aapka application Rs.698 ke liye approve ho gaya hai. Disbursement ke liye apni bank details bhejein.",No,No,No
spam,"Badhai ho, Post Matric Scholarship ke tahat aapka application Rs.989 ke liye approve ho gaya hai. Disbursement ke liye apni bank details bhejein.",No,No,No
spam,Final notice: aapke address ka Water connection unverified meter details ki wajah se disconnect ho jayega.,No,No,No
spam,"Badhai ho, State Scholarship Scheme ke tahat aapka application Rs.5,593 ke liye approve ho gaya hai. Disbursement ke liye apni bank details bhejein.",No,No,No
spam,"Maine galti se aapke PhonePe par Rs.941 bhej diya, kripya isse is UPI ID par refund kar dein: bygpk@paytm",No,No,No
spam,Aapki insurance policy ka maturity amount Rs.742 ready hai. Payment paane ke liye apni bank passbook details bhejein.,No,No,No
spam,Electricity connection aaj raat pending meter verification ki wajah se terminate ho jayega.,No,No,No
spam,Notice: aapki Water supply meter reading update incomplete hone ki wajah se cut off ho jayegi.,No,No,No
spam,"Aapka Broadband meter inspection overdue hai, 24 ghante mein service terminate ho jayegi.",No,No,No
spam,"Post Matric Scholarship Alert: Aap scheme ke tahat Rs.3,641 ke liye eligible hain. Claim karne ke liye apna Aadhaar aur bank account number share karein.",No,No,No
spam,"Sorry, maine galti se galat number par Rs.895 transfer kar diya, yeh aapka account lagta hai. Kripya wapas bhej dein aqczly30@axl par.",No,No,No
spam,"Hi, mujhe lagta hai maine kisi aur ko pay karte waqt aapko galti se Rs.8,690 bhej diya. Kripya tlnxvf23@okicici par wapas bhej dein, dhanyavad.",No,No,No
spam,"Galti se Rs.78,136 mere account se aapke account mein transfer ho gaye hain, jald se jald zsmyvtir91@okicici par refund kar dein.",No,No,No
spam,"Galti se Rs.46,681 mere account se aapke account mein transfer ho gaye hain, jald se jald uekugpo@oksbi par refund kar dein.",No,No,No
spam,"State Scholarship Scheme Alert: Aap scheme ke tahat Rs.59,559 ke liye eligible hain. Claim karne ke liye apna Aadhaar aur bank account number share karein.",No,No,No
spam,"Galti se Rs.500 mere account se aapke account mein transfer ho gaye hain, jald se jald lgjbqtdt@paytm par refund kar dein.",No,No,No
spam,"Post Matric Scholarship: Aapka scholarship benefit Rs.4,161 transfer ke liye ready hai. Ise paane ke liye apni bank passbook details submit karein.",No,No,No
spam,Final notice: aapke address ka Piped Gas connection unverified meter details ki wajah se disconnect ho jayega.,No,No,No
spam,Aapko HCL ke saath work-from-home job ke liye select kiya gaya hai. Rs.889 ka joining bonus paane ke liye apni bank details share karein.,No,No,No
spam,"Badhai ho, LPG Subsidy Scheme ke tahat aapka application Rs.75,338 ke liye approve ho gaya hai. Disbursement ke liye apni bank details bhejein.",No,No,No
spam,"State Scholarship Scheme Alert: Aap scheme ke tahat Rs.29,217 ke liye eligible hain. Claim karne ke liye apna Aadhaar aur bank account number share karein.",No,No,No
spam,"Aapki Water service kal subah discontinue ho jayegi, verification hamari taraf se pending hai.",No,No,No
spam,Aapka ICICI Bank personal loan Rs.525 ka pre-approved hai. Process karne ke liye apni bank account aur Aadhaar details share karein.,No,No,No
spam,LPG Subsidy Scheme: Aapka scholarship benefit Rs.502 transfer ke liye ready hai. Ise paane ke liye apni bank passbook details submit karein.,No,No,No
spam,Aapka ICICI Bank personal loan Rs.547 ka pre-approved hai. Process karne ke liye apni bank account aur Aadhaar details share karein.,No,No,No
spam,"Galti se Rs.19,337 mere account se aapke account mein transfer ho gaye hain, jald se jald yultyia68@oksbi par refund kar dein.",No,No,No
spam,"Badhai ho, State Scholarship Scheme ke tahat aapka application Rs.7,040 ke liye approve ho gaya hai. Disbursement ke liye apni bank details bhejein.",No,No,No
spam,"Aapki LPG service kal subah discontinue ho jayegi, verification hamari taraf se pending hai.",No,No,No
spam,"Galti se Rs.675 mere account se aapke account mein transfer ho gaye hain, jald se jald shbum@ybl par refund kar dein.",No,No,No
spam,"Badhai ho, Ayushman Bharat ke tahat aapka application Rs.807 ke liye approve ho gaya hai. Disbursement ke liye apni bank details bhejein.",No,No,No
spam,Water connection aaj raat pending meter verification ki wajah se terminate ho jayega.,No,No,No
